asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\manual_schedule\config.json to output directory E:\TSCH-2022\results\2022-04-28_12-03-55\config.json[MAIN]
asn=7339 	id=4   	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=7339 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7339 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7339 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7339 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 36], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=7339 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7341 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7343 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7344 	id=10  	Node	scanning on channel=15...[NODE]
asn=7344 	id=9   	Node	scanning on channel=15...[NODE]
asn=7344 	id=13  	Node	scanning on channel=20...[NODE]
asn=7344 	id=5   	Node	scanning on channel=20...[NODE]
asn=7344 	id=14  	Node	scanning on channel=26...[NODE]
asn=7344 	id=2   	Node	scanning on channel=20...[NODE]
asn=7344 	id=11  	Node	scanning on channel=15...[NODE]
asn=7344 	id=6   	Node	scanning on channel=15...[NODE]
asn=7344 	id=8   	Node	scanning on channel=20...[NODE]
asn=7346 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7347 	id=1   	App	rx app packet seqnum=36 from=4 at cell [ts: 3, co: 2][NODE]
asn=7347 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=36 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=7347 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7347 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7351 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7351 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7351 	id=3   	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=7351 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7351 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7351 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7351 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 22], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=7351 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7352 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7358 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7362 	id=1   	App	rx app packet seqnum=22 from=3 at cell [ts: 2, co: 1][NODE]
asn=7362 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=7362 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7362 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7395 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7400 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7434 	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7442 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7444 	id=8   	Node	scanning on channel=15...[NODE]
asn=7444 	id=9   	Node	scanning on channel=20...[NODE]
asn=7444 	id=10  	Node	scanning on channel=25...[NODE]
asn=7444 	id=11  	Node	scanning on channel=25...[NODE]
asn=7444 	id=12  	Node	scanning on channel=20...[NODE]
asn=7444 	id=13  	Node	scanning on channel=25...[NODE]
asn=7444 	id=7   	Node	scanning on channel=15...[NODE]
asn=7464 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7464 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7464 	id=3   	App	generate a packet, seqnum=23 for=1 [PACKET_SOURCE]
asn=7464 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7464 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7464 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7464 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 23], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=7464 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7465 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7470 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7474 	id=1   	App	rx app packet seqnum=23 from=3 at cell [ts: 2, co: 1][NODE]
asn=7474 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=7474 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7474 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7481 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7485 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7495 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7498 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7509 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7518 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7532 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7544 	id=2   	Node	scanning on channel=15...[NODE]
asn=7544 	id=6   	Node	scanning on channel=25...[NODE]
asn=7544 	id=13  	Node	scanning on channel=20...[NODE]
asn=7544 	id=9   	Node	scanning on channel=26...[NODE]
asn=7544 	id=5   	Node	scanning on channel=15...[NODE]
asn=7544 	id=11  	Node	scanning on channel=15...[NODE]
asn=7544 	id=12  	Node	scanning on channel=25...[NODE]
asn=7547 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7565 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7572 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7591 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7597 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7623 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7623 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7623 	id=4   	App	generate a packet, seqnum=37 for=1 [PACKET_SOURCE]
asn=7623 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7623 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7623 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7623 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 37], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=7623 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7626 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7635 	id=1   	App	rx app packet seqnum=37 from=4 at cell [ts: 3, co: 2][NODE]
asn=7635 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=37 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=7635 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7635 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7644 	id=12  	Node	scanning on channel=20...[NODE]
asn=7644 	id=11  	Node	scanning on channel=20...[NODE]
asn=7644 	id=9   	Node	scanning on channel=25...[NODE]
asn=7644 	id=14  	Node	scanning on channel=15...[NODE]
asn=7644 	id=7   	Node	scanning on channel=26...[NODE]
asn=7644 	id=8   	Node	scanning on channel=25...[NODE]
asn=7644 	id=10  	Node	scanning on channel=15...[NODE]
asn=7662 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7665 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7665 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7665 	id=3   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=7665 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7665 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7665 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7665 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 24], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=7665 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7666 	id=1   	App	rx app packet seqnum=24 from=3 at cell [ts: 2, co: 1][NODE]
asn=7666 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=24 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=7666 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7666 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7684 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7690 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7692 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7696 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7705 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7705 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7707 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7726 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7744 	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7744 	id=13  	Node	scanning on channel=25...[NODE]
asn=7744 	id=10  	Node	scanning on channel=26...[NODE]
asn=7744 	id=8   	Node	scanning on channel=20...[NODE]
asn=7744 	id=2   	Node	scanning on channel=25...[NODE]
asn=7744 	id=5   	Node	scanning on channel=20...[NODE]
asn=7744 	id=14  	Node	scanning on channel=26...[NODE]
asn=7744 	id=9   	Node	scanning on channel=15...[NODE]
asn=7744 	id=6   	Node	scanning on channel=26...[NODE]
asn=7746 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7750 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7759 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7773 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7778 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7780 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7780 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7780 	id=4   	App	generate a packet, seqnum=38 for=1 [PACKET_SOURCE]
asn=7780 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7780 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7780 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7780 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 38], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=7780 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7795 	id=1   	App	rx app packet seqnum=38 from=4 at cell [ts: 3, co: 2][NODE]
asn=7795 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=38 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=7795 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7795 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7806 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7825 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7832 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7844 	id=6   	Node	scanning on channel=20...[NODE]
asn=7844 	id=14  	Node	scanning on channel=25...[NODE]
asn=7844 	id=10  	Node	scanning on channel=15...[NODE]
asn=7844 	id=8   	Node	scanning on channel=26...[NODE]
asn=7844 	id=11  	Node	scanning on channel=15...[NODE]
asn=7849 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7851 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7863 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7887 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7902 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7904 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7909 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7915 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7934 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7934 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7934 	id=4   	App	generate a packet, seqnum=39 for=1 [PACKET_SOURCE]
asn=7934 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7934 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7934 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7934 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 39], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=7934 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7937 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=7937 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=7937 	id=3   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=7937 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7937 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=7937 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=7937 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 25], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=7937 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7938 	id=1   	App	rx app packet seqnum=25 from=3 at cell [ts: 2, co: 1][NODE]
asn=7938 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=7938 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7938 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7939 	id=1   	App	rx app packet seqnum=39 from=4 at cell [ts: 3, co: 2][NODE]
asn=7939 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=39 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=7939 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7939 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7940 	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7941 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7944 	id=2   	Node	scanning on channel=26...[NODE]
asn=7944 	id=11  	Node	scanning on channel=25...[NODE]
asn=7944 	id=6   	Node	scanning on channel=26...[NODE]
asn=7944 	id=7   	Node	scanning on channel=15...[NODE]
asn=7944 	id=8   	Node	scanning on channel=25...[NODE]
asn=7944 	id=13  	Node	scanning on channel=20...[NODE]
asn=7944 	id=9   	Node	scanning on channel=20...[NODE]
asn=7944 	id=14  	Node	scanning on channel=26...[NODE]
asn=7944 	id=10  	Node	scanning on channel=25...[NODE]
asn=7944 	id=5   	Node	scanning on channel=25...[NODE]
asn=7944 	id=12  	Node	scanning on channel=25...[NODE]
asn=7964 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7992 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=7996 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=8000 	id=-1  	Main	ending simulation at 80.000 seconds[SIMULATOR]
asn=8000 	id=-1  	Main	aggregate stats method called [NETWORK]
asn=8000 	id=1   	Node	aggregate stats method called for Node 1 [NODE]
asn=8000 	id=1   	Node	Final routes for Node 1 [NODE]
asn=8000 	id=1   	Node	Total Routes 0 [NODE]
asn=8000 	id=1   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=2   	Node	aggregate stats method called for Node 2 [NODE]
asn=8000 	id=2   	Node	Final routes for Node 2 [NODE]
asn=8000 	id=2   	Node	Total Routes 0 [NODE]
asn=8000 	id=2   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=3   	Node	aggregate stats method called for Node 3 [NODE]
asn=8000 	id=3   	Node	Final routes for Node 3 [NODE]
asn=8000 	id=3   	Node	Total Routes 1 [NODE]
asn=8000 	id=3   	Node	route destination: 1 and next hop id: 1
asn=8000 	id=3   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=4   	Node	aggregate stats method called for Node 4 [NODE]
asn=8000 	id=4   	Node	Final routes for Node 4 [NODE]
asn=8000 	id=4   	Node	Total Routes 1 [NODE]
asn=8000 	id=4   	Node	route destination: 1 and next hop id: 1
asn=8000 	id=4   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=5   	Node	aggregate stats method called for Node 5 [NODE]
asn=8000 	id=5   	Node	Final routes for Node 5 [NODE]
asn=8000 	id=5   	Node	Total Routes 0 [NODE]
asn=8000 	id=5   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=6   	Node	aggregate stats method called for Node 6 [NODE]
asn=8000 	id=6   	Node	Final routes for Node 6 [NODE]
asn=8000 	id=6   	Node	Total Routes 0 [NODE]
asn=8000 	id=6   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=7   	Node	aggregate stats method called for Node 7 [NODE]
asn=8000 	id=7   	Node	Final routes for Node 7 [NODE]
asn=8000 	id=7   	Node	Total Routes 0 [NODE]
asn=8000 	id=7   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=8   	Node	aggregate stats method called for Node 8 [NODE]
asn=8000 	id=8   	Node	Final routes for Node 8 [NODE]
asn=8000 	id=8   	Node	Total Routes 0 [NODE]
asn=8000 	id=8   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=9   	Node	aggregate stats method called for Node 9 [NODE]
asn=8000 	id=9   	Node	Final routes for Node 9 [NODE]
asn=8000 	id=9   	Node	Total Routes 0 [NODE]
asn=8000 	id=9   	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=10  	Node	aggregate stats method called for Node 10 [NODE]
asn=8000 	id=10  	Node	Final routes for Node 10 [NODE]
asn=8000 	id=10  	Node	Total Routes 0 [NODE]
asn=8000 	id=10  	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=11  	Node	aggregate stats method called for Node 11 [NODE]
asn=8000 	id=11  	Node	Final routes for Node 11 [NODE]
asn=8000 	id=11  	Node	Total Routes 0 [NODE]
asn=8000 	id=11  	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=12  	Node	aggregate stats method called for Node 12 [NODE]
asn=8000 	id=12  	Node	Final routes for Node 12 [NODE]
asn=8000 	id=12  	Node	Total Routes 0 [NODE]
asn=8000 	id=12  	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=13  	Node	aggregate stats method called for Node 13 [NODE]
asn=8000 	id=13  	Node	Final routes for Node 13 [NODE]
asn=8000 	id=13  	Node	Total Routes 0 [NODE]
asn=8000 	id=13  	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
asn=8000 	id=14  	Node	aggregate stats method called for Node 14 [NODE]
asn=8000 	id=14  	Node	Final routes for Node 14 [NODE]
asn=8000 	id=14  	Node	Total Routes 0 [NODE]
asn=8000 	id=14  	Main	Method to get stats called from Manual Routing [ROUTING MANUAL]
