asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\scenario_1\config.json to output directory E:\TSCH-2022\results\2022-05-06_17-09-05\config.json[MAIN]
asn=46161	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46161	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46161	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1243], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46161	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46161	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46161	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46161	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46164	id=1   	App	rx app packet seqnum=14 from=9 at cell [ts: 4, co: 4][NODE]
asn=46164	id=2   	Node	tx done from=2 source=9 to=1 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46164	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46164	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46170	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46172	id=1   	App	rx app packet seqnum=1243 from=2 at cell [ts: 4, co: 4][NODE]
asn=46172	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1243 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46172	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46172	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46176	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46177	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46180	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46180	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46180	id=2   	App	generate a packet, seqnum=1244 for=1 [PACKET_SOURCE]
asn=46180	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46180	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46180	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46180	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1244], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46180	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46180	id=1   	App	rx app packet seqnum=1244 from=2 at cell [ts: 4, co: 4][NODE]
asn=46180	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1244 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46180	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46180	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46184	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46188	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46190	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46190	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46190	id=2   	App	generate a packet, seqnum=1245 for=1 [PACKET_SOURCE]
asn=46190	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46190	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46190	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46190	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1245], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46190	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46196	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46196	id=1   	App	rx app packet seqnum=1245 from=2 at cell [ts: 4, co: 4][NODE]
asn=46196	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1245 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46196	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46196	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46203	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46207	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46210	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46210	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46210	id=2   	App	generate a packet, seqnum=1246 for=1 [PACKET_SOURCE]
asn=46210	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46210	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46210	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46210	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1246], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46210	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46212	id=1   	App	rx app packet seqnum=1246 from=2 at cell [ts: 4, co: 4][NODE]
asn=46212	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1246 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46212	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46212	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46213	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46215	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46219	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46221	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46224	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46224	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46232	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46234	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46240	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46243	id=11  	Node	scanning on channel=26...[NODE]
asn=46244	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46244	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46244	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46244	id=2   	App	generate a packet, seqnum=1247 for=1 [PACKET_SOURCE]
asn=46244	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46244	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46244	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46244	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1247], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46244	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46244	id=1   	App	rx app packet seqnum=1247 from=2 at cell [ts: 4, co: 4][NODE]
asn=46244	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1247 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46244	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46244	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46252	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46257	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46263	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46266	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46269	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46269	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46269	id=2   	App	generate a packet, seqnum=1248 for=1 [PACKET_SOURCE]
asn=46269	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46269	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46269	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46269	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1248], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46269	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46271	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46273	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46273	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46274	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46274	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46274	id=2   	App	generate a packet, seqnum=1249 for=1 [PACKET_SOURCE]
asn=46274	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46274	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46274	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46274	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1249], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46274	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46276	id=1   	App	rx app packet seqnum=1248 from=2 at cell [ts: 4, co: 4][NODE]
asn=46276	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1248 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46276	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46276	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46284	id=1   	App	rx app packet seqnum=1249 from=2 at cell [ts: 4, co: 4][NODE]
asn=46284	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1249 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46284	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46284	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46286	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46290	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46294	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46296	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46303	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46303	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46303	id=2   	App	generate a packet, seqnum=1250 for=1 [PACKET_SOURCE]
asn=46303	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46303	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46303	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46303	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1250], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46303	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46308	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46308	id=1   	App	rx app packet seqnum=1250 from=2 at cell [ts: 4, co: 4][NODE]
asn=46308	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1250 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46308	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46308	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46313	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46317	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46319	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46319	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46319	id=2   	App	generate a packet, seqnum=1251 for=1 [PACKET_SOURCE]
asn=46319	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46319	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46319	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46319	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1251], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46319	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46319	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46321	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46324	id=1   	App	rx app packet seqnum=1251 from=2 at cell [ts: 4, co: 4][NODE]
asn=46324	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1251 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46324	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46324	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46328	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46328	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46328	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46331	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46339	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46339	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46339	id=2   	App	generate a packet, seqnum=1252 for=1 [PACKET_SOURCE]
asn=46339	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46339	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46339	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46339	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1252], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46339	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46340	id=1   	App	rx app packet seqnum=1252 from=2 at cell [ts: 4, co: 4][NODE]
asn=46340	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1252 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46340	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46340	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46341	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46344	id=11  	Node	scanning on channel=16...[NODE]
asn=46345	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46354	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46355	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46358	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46367	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46367	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46367	id=2   	App	generate a packet, seqnum=1253 for=1 [PACKET_SOURCE]
asn=46367	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46367	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46367	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46367	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1253], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46367	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46368	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46372	id=1   	App	rx app packet seqnum=1253 from=2 at cell [ts: 4, co: 4][NODE]
asn=46372	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1253 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46372	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46372	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46375	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46376	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46376	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46376	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46376	id=2   	App	generate a packet, seqnum=1254 for=1 [PACKET_SOURCE]
asn=46376	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46376	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46376	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46376	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1254], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46376	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46380	id=1   	App	rx app packet seqnum=1254 from=2 at cell [ts: 4, co: 4][NODE]
asn=46380	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1254 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46380	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46380	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46388	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46389	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46391	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46393	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46400	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46400	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46400	id=2   	App	generate a packet, seqnum=1255 for=1 [PACKET_SOURCE]
asn=46400	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=46400	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=46400	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=46400	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 1255], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=46400	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=46404	id=1   	App	rx app packet seqnum=1255 from=2 at cell [ts: 4, co: 4][NODE]
asn=46404	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=1255 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=46404	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=46404	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=46408	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46409	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46413	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46417	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46424	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46431	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=46434	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=46434	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=46434	id=2   	App	generate a packet, seqnum=1256 for=1 [PACKET_SOURCE]
